gene_name	gene_symbol	chrom	strand
Olfr342	Olfr342	chr2	1
Olfr344	Olfr344	chr2	1
Olfr345	Olfr345	chr2	1
Olfr346	Olfr346	chr2	1
Olfr347	Olfr347	chr2	1
Olfr348	Olfr348	chr2	1
Olfr350	Olfr350	chr2	1
Olfr351	Olfr351	chr2	-1
Olfr352	Olfr352	chr2	1
Olfr353	Olfr353	chr2	-1
Olfr354	Olfr354	chr2	1
Olfr355	Olfr355	chr2	-1
Olfr356	Olfr356	chr2	1
Olfr357	Olfr357	chr2	1
Olfr358	Olfr358	chr2	-1
Olfr360	Olfr360	chr2	1
Olfr361	Olfr361	chr2	-1
Olfr362	Olfr362	chr2	-1
Olfr365	Olfr365	chr2	1
Olfr366	Olfr366	chr2	1
Olfr367-ps	Olfr367-ps	chr2	1
Olfr368	Olfr368	chr2	1
Olfr370	Olfr370	chr8	1
Olfr371	Olfr371	chr8	1
Olfr372	Olfr372	chr8	1
Olfr373	Olfr373	chr8	1
Olfr374	Olfr374	chr8	1
Olfr376	Olfr376	chr11	1
Olfr378	Olfr378	chr11	-1
Olfr38	Olfr38	chr6	1
Olfr380	Olfr380	chr11	-1
Olfr381	Olfr381	chr11	-1
Olfr382	Olfr382	chr11	-1
Olfr384	Olfr384	chr11	1
Olfr385	Olfr385	chr11	-1
Olfr389	Olfr389	chr11	-1
Olfr39	Olfr39	chr9	1
Olfr390	Olfr390	chr11	1
Olfr391-ps	Olfr391-ps	chr11	-1
Olfr392	Olfr392	chr11	-1
Olfr393	Olfr393	chr11	-1
Olfr394	Olfr394	chr11	-1
Olfr395	Olfr395	chr11	-1
Olfr397	Olfr397	chr11	1
Olfr398	Olfr398	chr11	-1
Olfr399	Olfr399	chr11	-1
Olfr401	Olfr401	chr11	1
Olfr402	Olfr402	chr11	1
Olfr403	Olfr403	chr11	1
Olfr406	Olfr406	chr11	1
Olfr410	Olfr410	chr11	-1
Olfr411	Olfr411	chr11	-1
Olfr412	Olfr412	chr11	1
Olfr414	Olfr414	chr1	1
Olfr417	Olfr417	chr1	1
Olfr418	Olfr418	chr1	1
Olfr419	Olfr419	chr1	-1
Olfr420	Olfr420	chr1	1
Olfr421-ps1	Olfr421-ps1	chr1	1
Olfr424	Olfr424	chr1	1
Olfr427	Olfr427	chr1	1
Olfr429	Olfr429	chr1	1
Olfr43	Olfr43	chr11	-1
Olfr430	Olfr430	chr1	1
Olfr432	Olfr432	chr1	1
Olfr433	Olfr433	chr1	1
Olfr434	Olfr434	chr6	1
Olfr435	Olfr435	chr6	1
Olfr437	Olfr437	chr6	1
Olfr44	Olfr44	chr9	-1
Olfr441	Olfr441	chr6	1
Olfr444	Olfr444	chr6	1
Olfr446	Olfr446	chr6	1
Olfr447	Olfr447	chr6	1
Olfr448	Olfr448	chr6	1
Olfr449	Olfr449	chr6	1
Olfr45	Olfr45	chr7	1
Olfr450	Olfr450	chr6	1
Olfr452	Olfr452	chr6	1
Olfr453	Olfr453	chr6	1
Olfr455	Olfr455	chr6	-1
Olfr456	Olfr456	chr6	-1
Olfr457	Olfr457	chr6	-1
Olfr458	Olfr458	chr6	-1
Olfr459	Olfr459	chr6	-1
Olfr46	Olfr46	chr7	1
Olfr460	Olfr460	chr6	1
Olfr461	Olfr461	chr6	-1
Olfr462	Olfr462	chr11	-1
Olfr463	Olfr463	chr11	-1
Olfr464	Olfr464	chr11	-1
Olfr466	Olfr466	chr13	1
Olfr467	Olfr467	chr7	1
Olfr469	Olfr469	chr7	-1
Olfr47	Olfr47	chr6	1
Olfr470	Olfr470	chr7	-1
Olfr472	Olfr472	chr7	1
Olfr473	Olfr473	chr7	1
Olfr474	Olfr474	chr7	1
Olfr476	Olfr476	chr7	1
Olfr477	Olfr477	chr7	1
Olfr478	Olfr478	chr7	-1
Olfr479	Olfr479	chr7	1
Olfr48	Olfr48	chr2	-1
Olfr480	Olfr480	chr7	-1
Olfr481	Olfr481	chr7	1
Olfr482	Olfr482	chr7	-1
Olfr483	Olfr483	chr7	1
Olfr484	Olfr484	chr7	-1
Olfr485	Olfr485	chr7	-1
Olfr486	Olfr486	chr7	-1
Olfr487	Olfr487	chr7	-1
Olfr488	Olfr488	chr7	-1
Olfr49	Olfr49	chr14	-1
Olfr490	Olfr490	chr7	-1
Olfr491	Olfr491	chr7	1
Olfr492	Olfr492	chr7	-1
Olfr493	Olfr493	chr7	-1
Olfr494	Olfr494	chr7	1
Olfr495	Olfr495	chr7	1
Olfr497	Olfr497	chr7	1
Olfr498	Olfr498	chr7	1
Olfr5	Olfr5	chr7	-1
Olfr50	Olfr50	chr2	1
Olfr502	Olfr502	chr7	-1
Olfr503	Olfr503	chr7	1
Olfr504	Olfr504	chr7	-1
Olfr506	Olfr506	chr7	1
Olfr507	Olfr507	chr7	1
Olfr508	Olfr508	chr7	1
Olfr509	Olfr509	chr7	-1
Olfr51	Olfr51	chr11	1
Olfr510	Olfr510	chr7	1
Olfr512	Olfr512	chr7	1
Olfr513	Olfr513	chr7	1
Olfr514	Olfr514	chr7	-1
Olfr516	Olfr516	chr7	-1
Olfr517	Olfr517	chr7	-1
Olfr518	Olfr518	chr7	-1
Olfr519	Olfr519	chr7	-1
Olfr52	Olfr52	chr2	-1
Olfr520	Olfr520	chr7	1
Olfr521	Olfr521	chr7	1
Olfr522	Olfr522	chr7	-1
Olfr523	Olfr523	chr7	1
Olfr524	Olfr524	chr7	-1
Olfr525	Olfr525	chr7	1
Olfr527	Olfr527	chr7	1
Olfr53	Olfr53	chr7	1
Olfr530	Olfr530	chr7	-1
Olfr531	Olfr531	chr7	-1
Olfr532	Olfr532	chr7	-1
Olfr533	Olfr533	chr7	1
Olfr535	Olfr535	chr7	1
Olfr536	Olfr536	chr7	-1
Olfr538	Olfr538	chr7	1
Olfr539	Olfr539	chr7	1
Olfr54	Olfr54	chr11	1
Olfr541	Olfr541	chr7	1
Olfr543	Olfr543	chr7	-1
Olfr544	Olfr544	chr7	-1
Olfr545	Olfr545	chr7	-1
Olfr547	Olfr547	chr7	1
Olfr549	Olfr549	chr7	1
Olfr55	Olfr55	chr17	1
Olfr550	Olfr550	chr7	1
Olfr551	Olfr551	chr7	-1
Olfr552	Olfr552	chr7	1
Olfr553	Olfr553	chr7	-1
Olfr554	Olfr554	chr7	1
Olfr555	Olfr555	chr7	1
Olfr556	Olfr556	chr7	1
Olfr557	Olfr557	chr7	1
Olfr558	Olfr558	chr7	1
Olfr559	Olfr559	chr7	-1
Olfr560;Olfr78	Olfr560	chr7	-1
Olfr560;Olfr78	Olfr78	chr7	-1
Olfr561	Olfr561	chr7	1
Olfr564	Olfr564	chr7	1
Olfr566	Olfr566	chr7	-1
Olfr568	Olfr568	chr7	1
Olfr569	Olfr569	chr7	-1
Olfr57	Olfr57	chr10	1
Olfr570	Olfr570	chr7	1
Olfr571	Olfr571	chr7	-1
Olfr572	Olfr572	chr7	1
Olfr574	Olfr574	chr7	1
Olfr575	Olfr575	chr7	-1
Olfr576	Olfr576	chr7	1
Olfr577	Olfr577	chr7	-1
Olfr578	Olfr578	chr7	-1
Olfr58	Olfr58	chr9	1
Olfr582	Olfr582	chr7	1
Olfr583	Olfr583	chr7	1
Olfr584	Olfr584	chr7	1
Olfr585	Olfr585	chr7	1
Olfr586	Olfr586	chr7	-1
Olfr589	Olfr589	chr7	-1
Olfr59	Olfr59	chr11	1
Olfr591	Olfr591	chr7	-1
Olfr592	Olfr592	chr7	1
Olfr593	Olfr593	chr7	1
Olfr594	Olfr594	chr7	1
Olfr596	Olfr596	chr7	1
Olfr597	Olfr597	chr7	1
Olfr598	Olfr598	chr7	1
Olfr599	Olfr599	chr7	1
Olfr6	Olfr6	chr7	-1
Olfr60	Olfr60	chr7	-1
Olfr600	Olfr600	chr7	-1
Olfr601	Olfr601	chr7	-1
Olfr603	Olfr603	chr7	-1
Olfr605	Olfr605	chr7	-1
Olfr606	Olfr606	chr7	1
Olfr608	Olfr608	chr7	1
Olfr609	Olfr609	chr7	-1
Olfr61	Olfr61	chr7	1
Olfr610	Olfr610	chr7	-1
Olfr611	Olfr611	chr7	-1
Olfr612	Olfr612	chr7	-1
Olfr613	Olfr613	chr7	1
Olfr615	Olfr615	chr7	1
Olfr616	Olfr616	chr7	-1
Olfr617	Olfr617	chr7	1
Olfr618	Olfr618	chr7	1
Olfr619	Olfr619	chr7	1
Olfr62	Olfr62	chr4	1
Olfr620	Olfr620	chr7	-1
Olfr622	Olfr622	chr7	-1
Olfr623	Olfr623	chr7	-1
Olfr624	Olfr624	chr7	-1
Olfr628	Olfr628	chr7	1
Olfr629	Olfr629	chr7	-1
Olfr63	Olfr63	chr17	1
Olfr630	Olfr630	chr7	-1
Olfr631	Olfr631	chr7	1
Olfr632	Olfr632	chr7	1
Olfr633	Olfr633	chr7	1
Olfr635	Olfr635	chr7	1
Olfr638	Olfr638	chr7	1
Olfr639	Olfr639	chr7	-1
Olfr64	Olfr64	chr7	-1
Olfr640	Olfr640	chr7	-1
Olfr641	Olfr641	chr7	1
Olfr642	Olfr642	chr7	-1
Olfr643	Olfr643	chr7	-1
Olfr644	Olfr644	chr7	-1
Olfr645	Olfr645	chr7	-1
Olfr646	Olfr646	chr7	1
Olfr648	Olfr648	chr7	-1
Olfr649	Olfr649	chr7	-1
Olfr65	Olfr65	chr7	1
Olfr651	Olfr651	chr7	1
Olfr652	Olfr652	chr7	1
Olfr653	Olfr653	chr7	1
Olfr654	Olfr654	chr7	1
Olfr655	Olfr655	chr7	-1
Olfr656	Olfr656	chr7	1
Olfr657	Olfr657	chr7	1
Olfr658	Olfr658	chr7	-1
Olfr659	Olfr659	chr7	1
Olfr66	Olfr66	chr7	-1
Olfr661	Olfr661	chr7	1
Olfr663	Olfr663	chr7	1
Olfr665	Olfr665	chr7	1
Olfr666	Olfr666	chr7	-1
Olfr667	Olfr667	chr7	-1
Olfr668	Olfr668	chr7	-1
Olfr669	Olfr669	chr7	1
Olfr67	Olfr67	chr7	-1
Olfr670	Olfr670	chr7	-1
Olfr671	Olfr671	chr7	-1
Olfr672	Olfr672	chr7	-1
Olfr675	Olfr675	chr7	-1
Olfr676	Olfr676	chr7	1
Olfr677	Olfr677	chr7	1
Olfr678	Olfr678	chr7	1
Olfr679	Olfr679	chr7	1
Olfr68	Olfr68	chr7	-1
Olfr681	Olfr681	chr7	1
Olfr683	Olfr683	chr7	-1
Olfr684	Olfr684	chr7	-1
Olfr685	Olfr685	chr7	-1
Olfr686	Olfr686	chr7	-1
Olfr688	Olfr688	chr7	1
Olfr689	Olfr689	chr7	1
Olfr69	Olfr69	chr7	-1
Olfr690	Olfr690	chr7	-1
Olfr691	Olfr691	chr7	-1
Olfr692	Olfr692	chr7	1
Olfr693	Olfr693	chr7	-1
Olfr694	Olfr694	chr7	-1
Olfr695	Olfr695	chr7	-1
Olfr697	Olfr697	chr7	-1
Olfr698	Olfr698	chr7	-1
Olfr699	Olfr699	chr7	-1
Olfr70	Olfr70	chr4	-1
Olfr700	Olfr700	chr7	-1
Olfr701	Olfr701	chr7	1
Olfr702	Olfr702	chr7	-1
Olfr703	Olfr703	chr7	1
Olfr704	Olfr704	chr7	1
Olfr705	Olfr705	chr7	-1
Olfr706	Olfr706	chr7	-1
Olfr707	Olfr707	chr7	-1
Olfr71	Olfr71	chr4	-1
Olfr710	Olfr710	chr7	-1
Olfr711	Olfr711	chr7	-1
Olfr713	Olfr713	chr7	1
Olfr714	Olfr714	chr7	1
Olfr715	Olfr715	chr7	-1
Olfr716	Olfr716	chr7	1
Olfr720	Olfr720	chr14	-1
Olfr722	Olfr722	chr14	-1
Olfr723	Olfr723	chr14	-1
Olfr724	Olfr724	chr14	-1
Olfr725	Olfr725	chr14	-1
Olfr726	Olfr726	chr14	-1
Olfr727	Olfr727	chr14	1
Olfr728	Olfr728	chr14	-1
Olfr729	Olfr729	chr14	-1
Olfr73	Olfr73	chr2	-1
Olfr730	Olfr730	chr14	-1
Olfr731	Olfr731	chr14	-1
Olfr732	Olfr732	chr14	-1
Olfr733	Olfr733	chr14	-1
Olfr734	Olfr734	chr14	-1
Olfr735	Olfr735	chr14	-1
Olfr736	Olfr736	chr14	1
Olfr738	Olfr738	chr14	1
Olfr739	Olfr739	chr14	1
Olfr74	Olfr74	chr2	-1
Olfr740	Olfr740	chr14	1
Olfr741	Olfr741	chr14	1
Olfr742	Olfr742	chr14	1
Olfr743	Olfr743	chr14	1
Olfr744	Olfr744	chr14	1
Olfr745	Olfr745	chr14	1
Olfr746	Olfr746	chr14	1
Olfr747	Olfr747	chr14	-1
Olfr748	Olfr748	chr14	1
Olfr749	Olfr749	chr14	-1
Olfr750	Olfr750	chr14	-1
Olfr75-ps1	Olfr75-ps1	chr11	-1
Olfr76	Olfr76	chr19	-1
Olfr761	Olfr761	chr17	-1
Olfr763	Olfr763	chr10	1
Olfr765	Olfr765	chr10	-1
Olfr767	Olfr767	chr10	-1
Olfr768	Olfr768	chr10	-1
Olfr769	Olfr769	chr10	-1
Olfr77	Olfr77	chr9	1
Olfr770	Olfr770	chr10	-1
Olfr771	Olfr771	chr10	-1
Olfr772	Olfr772	chr10	-1
Olfr773	Olfr773	chr10	-1
Olfr774	Olfr774	chr10	1
Olfr775	Olfr775	chr10	1
Olfr776	Olfr776	chr10	1
Olfr777	Olfr777	chr10	-1
Olfr780	Olfr780	chr10	1
Olfr781	Olfr781	chr10	1
Olfr782	Olfr782	chr10	1
Olfr784	Olfr784	chr10	1
Olfr785	Olfr785	chr10	1
Olfr786	Olfr786	chr10	1
Olfr787	Olfr787	chr10	1
Olfr788	Olfr788	chr10	1
Olfr789	Olfr789	chr10	1
Olfr790	Olfr790	chr10	1
Olfr791	Olfr791	chr10	1
Olfr792	Olfr792	chr10	1
Olfr794	Olfr794	chr10	1
Olfr796	Olfr796	chr10	-1
Olfr798	Olfr798	chr10	-1
Olfr799	Olfr799	chr10	1
Olfr8	Olfr8	chr10	1
Olfr800	Olfr800	chr10	1
Olfr801	Olfr801	chr10	-1
Olfr802	Olfr802	chr10	-1
Olfr803	Olfr803	chr10	-1
Olfr804	Olfr804	chr10	1
Olfr805	Olfr805	chr10	-1
Olfr806	Olfr806	chr10	-1
Olfr807	Olfr807	chr10	-1
Olfr808	Olfr808	chr10	1
Olfr809	Olfr809	chr10	1
Olfr810	Olfr810	chr10	-1
Olfr811	Olfr811	chr10	-1
Olfr812	Olfr812	chr10	-1
Olfr813	Olfr813	chr10	1
Olfr814	Olfr814	chr10	-1
Olfr815	Olfr815	chr10	-1
Olfr816	Olfr816	chr10	-1
Olfr818	Olfr818	chr10	-1
Olfr819	Olfr819	chr10	-1
Olfr820	Olfr820	chr10	1
Olfr821	Olfr821	chr10	1
Olfr822	Olfr822	chr10	1
Olfr823	Olfr823	chr10	-1
Olfr824	Olfr824	chr10	-1
Olfr825	Olfr825	chr10	-1
Olfr826	Olfr826	chr10	-1
Olfr827	Olfr827	chr10	-1
Olfr828	Olfr828	chr9	-1
Olfr829	Olfr829	chr9	1
Olfr830	Olfr830	chr9	1
Olfr832	Olfr832	chr9	1
Olfr834	Olfr834	chr9	1
Olfr835	Olfr835	chr9	1
Olfr836	Olfr836	chr9	1
Olfr837	Olfr837	chr9	1
Olfr843	Olfr843	chr9	-1
Olfr845	Olfr845	chr9	1
Olfr846	Olfr846	chr9	-1
Olfr847	Olfr847	chr9	-1
Olfr849	Olfr849	chr9	1
Olfr850	Olfr850	chr9	-1
Olfr851	Olfr851	chr9	1
Olfr853	Olfr853	chr9	-1
Olfr854	Olfr854	chr9	-1
Olfr855	Olfr855	chr9	1
Olfr856-ps1	Olfr856-ps1	chr9	-1
Olfr857	Olfr857	chr9	1
Olfr859	Olfr859	chr9	1
Olfr860	Olfr860	chr9	-1
Olfr862	Olfr862	chr9	-1
Olfr866	Olfr866	chr9	-1
Olfr867	Olfr867	chr9	-1
Olfr868	Olfr868	chr9	1
Olfr869	Olfr869	chr9	1
Olfr870	Olfr870	chr9	-1
Olfr871	Olfr871	chr9	1
Olfr872	Olfr872	chr9	1
Olfr873	Olfr873	chr9	1
Olfr874	Olfr874	chr9	1
Olfr875	Olfr875	chr9	1
Olfr876	Olfr876	chr9	1
Olfr877	Olfr877	chr9	1
Olfr878	Olfr878	chr9	1
Olfr881	Olfr881	chr9	1
Olfr883	Olfr883	chr9	1
Olfr884	Olfr884	chr9	1
Olfr885	Olfr885	chr9	1
Olfr887	Olfr887	chr9	1
Olfr888	Olfr888	chr9	1
Olfr889	Olfr889	chr9	1
Olfr890	Olfr890	chr9	1
Olfr891	Olfr891	chr9	-1
Olfr893	Olfr893	chr9	1
Olfr894	Olfr894	chr9	1
Olfr895	Olfr895	chr9	1
Olfr898	Olfr898	chr9	1
Olfr899	Olfr899	chr9	1
Olfr9	Olfr9	chr10	1
Olfr90	Olfr90	chr17	-1
Olfr900	Olfr900	chr9	1
Olfr901	Olfr901	chr9	1
Olfr902	Olfr902	chr9	1
Olfr904	Olfr904	chr9	1
Olfr905	Olfr905	chr9	1
Olfr906	Olfr906	chr9	1
Olfr907	Olfr907	chr9	1
Olfr908	Olfr908	chr9	1
Olfr91	Olfr91	chr17	-1
Olfr910	Olfr910	chr9	1
Olfr911-ps1	Olfr911-ps1	chr9	1
Olfr912	Olfr912	chr9	1
Olfr913	Olfr913	chr9	1
Olfr914	Olfr914	chr9	1
Olfr915	Olfr915	chr9	-1
Olfr916	Olfr916	chr9	-1
Olfr917	Olfr917	chr9	-1
Olfr918	Olfr918	chr9	-1
Olfr919	Olfr919	chr9	-1
Olfr92	Olfr92	chr17	-1
Olfr920	Olfr920	chr9	1
Olfr921	Olfr921	chr9	1
Olfr922	Olfr922	chr9	1
Olfr923	Olfr923	chr9	1
Olfr924	Olfr924	chr9	1
Olfr926	Olfr926	chr9	1
Olfr93	Olfr93	chr17	-1
Olfr930	Olfr930	chr9	1
Olfr933	Olfr933	chr9	1
Olfr934	Olfr934	chr9	-1
Olfr935	Olfr935	chr9	-1
Olfr936	Olfr936	chr9	-1
Olfr937	Olfr937	chr9	-1
Olfr938	Olfr938	chr9	-1
Olfr94	Olfr94	chr17	-1
Olfr943	Olfr943	chr9	1
Olfr944	Olfr944	chr9	1
Olfr945	Olfr945	chr9	-1
Olfr947-ps1	Olfr947-ps1	chr9	-1
Olfr948	Olfr948	chr9	-1
Olfr95	Olfr95	chr17	-1
Olfr951	Olfr951	chr9	1
Olfr952	Olfr952	chr9	-1
Olfr954	Olfr954	chr9	1
Olfr955	Olfr955	chr9	-1
Olfr957	Olfr957	chr9	-1
Olfr958	Olfr958	chr9	-1
Olfr959	Olfr959	chr9	-1
Olfr96	Olfr96	chr17	1
Olfr960	Olfr960	chr9	1
Olfr961	Olfr961	chr9	1
Olfr963	Olfr963	chr9	1
Olfr965	Olfr965	chr9	1
Olfr967	Olfr967	chr9	1
Olfr968	Olfr968	chr9	-1
Olfr969	Olfr969	chr9	1
Olfr97	Olfr97	chr17	-1
Olfr970	Olfr970	chr9	1
Olfr971	Olfr971	chr9	1
Olfr972	Olfr972	chr9	1
Olfr974	Olfr974	chr9	1
Olfr975	Olfr975	chr9	-1
Olfr976	Olfr976	chr9	-1
Olfr978	Olfr978	chr9	1
Olfr979	Olfr979	chr9	-1
Olfr98	Olfr98	chr17	-1
Olfr980	Olfr980	chr9	-1
Olfr981	Olfr981	chr9	1
Olfr982	Olfr982	chr9	1
Olfr983	Olfr983	chr9	-1
Olfr984	Olfr984	chr9	-1
Olfr985	Olfr985	chr9	-1
Olfr986	Olfr986	chr9	1
Olfr987	Olfr987	chr2	-1
Olfr988	Olfr988	chr2	-1
Olfr99	Olfr99	chr17	-1
Olfr992	Olfr992	chr2	-1
Olfr993	Olfr993	chr2	-1
Olfr994	Olfr994	chr2	-1
Olfr995	Olfr995	chr2	-1
Olfr996	Olfr996	chr2	1
Olfr998	Olfr998	chr2	1
Olig1	Olig1	chr16	1
Olig2	Olig2	chr16	1
Olig3	Olig3	chr10	1
Olr1	Olr1	chr6	-1
Omd	Omd	chr13	1
Omg	Omg	chr11	-1
Omp	Omp	chr7	-1
Omt2a	Omt2a	chr9	-1
Omt2b	Omt2b	chr9	1
Onecut2	Onecut2	chr18	1
Onecut3	Onecut3	chr10	1
Ooep	Ooep	chr9	-1
Oog2	Oog2	chr4	1
Oog3	Oog3	chr4	-1
Oog4	Oog4	chr4	-1
Oosp1	Oosp1	chr19	-1
Oosp2	Oosp2	chr19	-1
Oosp3	Oosp3	chr19	1
Opa1	Opa1	chr16	1
Opa3	Opa3	chr7	1
Opalin	Opalin	chr19	-1
Opcml	Opcml	chr9	1
Ophn1	Ophn1	chrX	-1
Oplah	Oplah	chr15	-1
Opn1mw	Opn1mw	chrX	1
Opn1sw	Opn1sw	chr6	-1
Opn3	Opn3	chr1	-1
Opn4	Opn4	chr14	-1
Opn5	Opn5	chr17	-1
Oprd1	Oprd1	chr4	-1
Oprk1	Oprk1	chr1	1
Oprl1	Oprl1	chr2	1
Oprm1	Oprm1	chr10	1
Optc	Optc	chr1	-1
Optn	Optn	chr2	-1
Orai1	Orai1	chr5	1
Orai2	Orai2	chr5	-1
Orai3	Orai3	chr7	1
Oraov1	Oraov1	chr7	1
Orc1	Orc1	chr4	1
Orc2	Orc2	chr1	-1
Orc3	Orc3	chr4	-1
Orc4	Orc4	chr2	-1
Orc5	Orc5	chr5	-1
Orc6	Orc6	chr8	1
Orm1	Orm1	chr4	1
Orm2	Orm2	chr4	1
Orm3	Orm3	chr4	1
Ormdl1	Ormdl1	chr1	1
Ormdl2	Ormdl2	chr10	-1
Ormdl3	Ormdl3	chr11	-1
Os9	Os9	chr10	-1
Osbp	Osbp	chr19	1
Osbp2	Osbp2	chr11	-1
Osbpl10	Osbpl10	chr9	1
Osbpl11	Osbpl11	chr16	1
Osbpl1a	Osbpl1a	chr18	-1
Osbpl2	Osbpl2	chr2	1
Osbpl3	Osbpl3	chr6	-1
Osbpl5	Osbpl5	chr7	-1
Osbpl6	Osbpl6	chr2	1
Osbpl7	Osbpl7	chr11	1
Osbpl8	Osbpl8	chr10	1
Osbpl9	Osbpl9	chr4	-1
Oscar	Oscar	chr7	-1
Oscp1	Oscp1	chr4	1
Oser1	Oser1	chr2	-1
Osgep	Osgep	chr14	-1
Osgepl1	Osgepl1	chr1	1
Osgin1	Osgin1	chr8	1
Osgin2	Osgin2	chr4	-1
Osm	Osm	chr11	1
Osmr	Osmr	chr15	-1
Osr1	Osr1	chr12	1
Osr2	Osr2	chr15	1
Ost4	Ost4	chr5	-1
Ostf1	Ostf1	chr19	-1
Ostm1	Ostm1	chr10	1
Ostn	Ostn	chr16	1
Otc	Otc	chrX	1
Otof	Otof	chr5	-1
Otog	Otog	chr7	1
Otogl	Otogl	chr10	-1
Otol1	Otol1	chr3	1
Otop1	Otop1	chr5	1
Otop2	Otop2	chr11	1
Otop3	Otop3	chr11	1
Otor	Otor	chr2	1
Otos	Otos	chr1	-1
Otp	Otp	chr13	1
OTTMUSG00000002180	OTTMUSG00000002180	chr11	1
OTTMUSG00000022819	OTTMUSG00000022819	chr5	-1
Otub1	Otub1	chr19	-1
Otub2	Otub2	chr12	1
Otud1	Otud1	chr2	1
Otud3	Otud3	chr4	-1
Otud4	Otud4	chr8	1
Otud5	Otud5	chrX	1
Otud6a	Otud6a	chrX	1
Otud6b	Otud6b	chr4	-1
Otud7a	Otud7a	chr7	1
Otud7b	Otud7b	chr3	1
Otulin	Otulin	chr15	-1
Otx1	Otx1	chr11	-1
Otx2	Otx2	chr14	-1
Otx2os1	Otx2os1	chr14	1
Ovca2	Ovca2	chr11	-1
Ovch2	Ovch2	chr7	-1
Ovgp1	Ovgp1	chr3	1
Ovol1	Ovol1	chr19	-1
Ovol2	Ovol2	chr2	-1
Ovol3	Ovol3	chr7	-1
Oxa1l	Oxa1l	chr14	1
Oxct1	Oxct1	chr15	1
Oxct2a	Oxct2a	chr4	-1
Oxct2b	Oxct2b	chr4	1
Oxgr1	Oxgr1	chr14	-1
Oxld1	Oxld1	chr11	-1
Oxnad1	Oxnad1	chr14	1
Oxr1	Oxr1	chr15	1
Oxsm	Oxsm	chr14	-1
Oxsr1	Oxsr1	chr9	-1
Oxt	Oxt	chr2	1
Oxtr	Oxtr	chr6	-1
P2rx1	P2rx1	chr11	1
P2rx2	P2rx2	chr5	-1
P2rx3	P2rx3	chr2	-1
P2rx5	P2rx5	chr11	1
P2rx6	P2rx6	chr16	1
P2ry1	P2ry1	chr3	1
P2ry10	P2ry10	chrX	1
P2ry12	P2ry12	chr3	-1
P2ry13	P2ry13	chr3	-1
P2ry2	P2ry2	chr7	-1
P2ry4	P2ry4	chrX	-1
P3h1	P3h1	chr4	1
P3h2	P3h2	chr16	-1
P3h3	P3h3	chr6	-1
P3h4	P3h4	chr11	-1
P4ha1	P4ha1	chr10	1
P4ha2	P4ha2	chr11	1
P4ha3	P4ha3	chr7	1
P4htm	P4htm	chr9	-1
Pa2g4	Pa2g4	chr10	-1
Pabpc1	Pabpc1	chr15	-1
Pabpc1l	Pabpc1l	chr2	1
Pabpc2	Pabpc2	chr18	1
Pabpc4	Pabpc4	chr4	1
Pabpc4l	Pabpc4l	chr3	-1
Pabpc5	Pabpc5	chrX	1
Pabpc6	Pabpc6	chr17	-1
Pabpn1	Pabpn1	chr14	1
Pabpn1l	Pabpn1l	chr8	-1
Pacrg	Pacrg	chr17	-1
Pacrgl	Pacrgl	chr5	1
Pacs1	Pacs1	chr19	-1
Pacsin1	Pacsin1	chr17	1
Pacsin2	Pacsin2	chr15	-1
Pacsin3	Pacsin3	chr2	1
Padi1	Padi1	chr4	-1
Padi2	Padi2	chr4	1
Padi3	Padi3	chr4	-1
Padi4	Padi4	chr4	-1
Padi6	Padi6	chr4	-1
Paf1	Paf1	chr7	1
Pafah1b3	Pafah1b3	chr7	-1
Pafah2	Pafah2	chr4	1
Pag1	Pag1	chr3	-1
Pagr1a	Pagr1a	chr7	-1
Pah	Pah	chr10	1
Paics	Paics	chr5	1
Paip1	Paip1	chr13	1
Paip2	Paip2	chr18	1
Pak1	Pak1	chr7	1
Pak1ip1	Pak1ip1	chr13	1
Pak2	Pak2	chr16	-1
Pak3	Pak3	chrX	1
Pak6	Pak6	chr2	1
Pak7	Pak7	chr2	-1
Palb2	Palb2	chr7	-1
Pald1	Pald1	chr10	-1
Palld	Palld	chr8	-1
Palm3	Palm3	chr8	1
Palmd	Palmd	chr3	-1
Pam	Pam	chr1	-1
Pamr1	Pamr1	chr2	1
Pan2	Pan2	chr10	1
Pan3	Pan3	chr5	1
Panct2	Panct2	chr1	1
Pank1	Pank1	chr19	-1
Pank2	Pank2	chr2	1
Pank3	Pank3	chr11	1
Pank4	Pank4	chr4	1
Pantr1	Pantr1	chr1	-1
Panx1	Panx1	chr9	-1
Panx2	Panx2	chr15	1
Panx3	Panx3	chr9	-1
Paox	Paox	chr7	1
Papd4	Papd4	chr13	-1
Papd5	Papd5	chr8	1
Papd7	Papd7	chr13	-1
Papln	Papln	chr12	1
Papola	Papola	chr12	1
Papolb	Papolb	chr5	-1
Papolg	Papolg	chr11	-1
Pappa	Pappa	chr4	1
Pappa2	Pappa2	chr1	-1
Papss1	Papss1	chr3	1
Papss2	Papss2	chr19	1
Paqr3	Paqr3	chr5	-1
Paqr4	Paqr4	chr17	-1
Paqr5	Paqr5	chr9	-1
Paqr6	Paqr6	chr3	1
Paqr7	Paqr7	chr4	1
Paqr8	Paqr8	chr1	1
Paqr9	Paqr9	chr9	1
Pard3	Pard3	chr8	1
Pard3b	Pard3b	chr1	1
Pard6a	Pard6a	chr8	1
Pard6b	Pard6b	chr2	1
Pard6g	Pard6g	chr18	1
Parg	Parg	chr14	1
Park2	Park2	chr17	1
Park7	Park7	chr4	-1
